status_id,address_status,timestamp,task,status,execution_time
,,2024-07-07 19:39:02.942727,Extract,Success,0.8714184761047363
,,2024-07-07 19:40:43.878203,Extract,Success,0.6932055950164795
,,2024-07-07 19:41:40.157339,Extract,Success,0.8035013675689697
,,2024-07-07 19:58:38.944391,Extract,Success,1.088367938995361
,,2024-07-07 20:01:56.765757,Extract,Success,0.9194173812866212
,,2024-07-07 20:06:05.086240,Extract,Success,1.2317912578582764
